"drugName","activeIngredients","fever","vomit","arthritis"
"TRANDATE HCT","HYDROCHLOROTHIAZIDE; LABETALOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRANDOLAPRIL","TRANDOLAPRIL",FALSE,FALSE,FALSE
"TRANDOLAPRIL AND VERAPAMIL HYDROCHLORIDE","TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRANEXAMIC ACID","TRANEXAMIC ACID",FALSE,FALSE,FALSE
"TRANMEP","MEPROBAMATE",FALSE,FALSE,FALSE
"TRANSDERM SCOP","SCOPOLAMINE",FALSE,FALSE,FALSE
"TRANSDERM-NITRO","NITROGLYCERIN",FALSE,FALSE,FALSE
"TRANXENE","CLORAZEPATE DIPOTASSIUM",FALSE,FALSE,FALSE
"TRANXENE SD","CLORAZEPATE DIPOTASSIUM",FALSE,FALSE,FALSE
"TRANYLCYPROMINE SULFATE","TRANYLCYPROMINE SULFATE",FALSE,FALSE,FALSE
"TRASICOR","OXPRENOLOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRASYLOL","APROTININ",FALSE,FALSE,FALSE
"TRAVAMULSION 10%","SOYBEAN OIL",FALSE,FALSE,FALSE
"TRAVAMULSION 20%","SOYBEAN OIL",FALSE,FALSE,FALSE
"TRAVASE","SUTILAINS",FALSE,FALSE,FALSE
"TRAVASOL 10% IN PLASTIC CONTAINER","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVASOL 10% W/O ELECTROLYTES","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVASOL 2.75% IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% IN DEXTROSE 15% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 3.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 3.5% W/ ELECTROLYTES","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% IN DEXTROSE 15% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 5.5% IN PLASTIC CONTAINER","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVASOL 5.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 5.5% W/ ELECTROLYTES","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 5.5% W/O ELECTROLYTES","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVASOL 8.5% IN PLASTIC CONTAINER","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVASOL 8.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 8.5% W/ ELECTROLYTES","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRAVASOL 8.5% W/O ELECTROLYTES","AMINO ACIDS",FALSE,FALSE,FALSE
"TRAVATAN","TRAVOPROST",FALSE,FALSE,FALSE
"TRAVATAN Z","TRAVOPROST",FALSE,FALSE,FALSE
"TRAVERT 10% IN PLASTIC CONTAINER","INVERT SUGAR",FALSE,FALSE,FALSE
"TRAVOPROST","TRAVOPROST",FALSE,FALSE,FALSE
"TRAZIMERA","TRASTUZUMAB-QYYP",FALSE,FALSE,FALSE
"TRAZODONE HYDROCHLORIDE","TRAZODONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TREANDA","BENDAMUSTINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRECATOR","ETHIONAMIDE",FALSE,FALSE,FALSE
"TRELEGY ELLIPTA","FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE",FALSE,FALSE,FALSE
"TRELSTAR","TRIPTORELIN PAMOATE",FALSE,FALSE,FALSE
"TREMFYA","GUSELKUMAB",FALSE,FALSE,FALSE
"TREMIN","TRIHEXYPHENIDYL HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRENTAL","PENTOXIFYLLINE",FALSE,FALSE,FALSE
"TREPROSTINIL","INFUSION",FALSE,FALSE,FALSE
"TRESIBA","INSULIN DEGLUDEC",FALSE,FALSE,FALSE
"TREST","METHIXENE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRETINOIN","TRETINOIN",FALSE,FALSE,FALSE
"TREXALL","METHOTREXATE SODIUM",FALSE,FALSE,FALSE
"TREXIMET","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE",FALSE,FALSE,FALSE
"TREZIX","ACETAMINOPHEN; CAFFEINE; DIHYDROCODEINE BITARTRATE",FALSE,FALSE,FALSE
"TRI LO SPRINTEC","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-ESTARYLLA","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-LEGEST 21","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"TRI-LEGEST FE","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"TRI-LINYAH","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-LO-ESTARYLLA","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-LO-LINYAH","NORGESTIMATE; ETHINYL ESTRADIOL",FALSE,FALSE,FALSE
"TRI-LO-MILI","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-LUMA","FLUOCINOLONE ACETONIDE; HYDROQUINONE; TRETINOIN",FALSE,FALSE,FALSE
"TRI-MILI","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-NORINYL 21-DAY","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"TRI-NORINYL 28-DAY","ETHINYL ESTRADIOL; NORETHINDRONE",FALSE,FALSE,FALSE
"TRI-PREVIFEM","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRI-SPRINTEC","ETHINYL ESTRADIOL; NORGESTIMATE",FALSE,FALSE,FALSE
"TRIACET","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIACIN-C","CODEINE PHOSPHATE; PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIACORT","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIAD","ACETAMINOPHEN; BUTALBITAL; CAFFEINE",FALSE,FALSE,FALSE
"TRIALODINE","TRAZODONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIAMCINOLONE","TRIAMCINOLONE",FALSE,FALSE,FALSE
"TRIAMCINOLONE ACETONIDE","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIAMCINOLONE DIACETATE","TRIAMCINOLONE DIACETATE",FALSE,FALSE,FALSE
"TRIAMINIC-12","CHLORPHENIRAMINE MALEATE; PHENYLPROPANOLAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIAMTERENE","TRIAMTERENE",FALSE,FALSE,FALSE
"TRIAMTERENE AND HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE; TRIAMTERENE",FALSE,FALSE,FALSE
"TRIANEX","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIAPRIN","ACETAMINOPHEN; BUTALBITAL",FALSE,FALSE,FALSE
"TRIATEX","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIAVIL 2-10","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE",FALSE,FALSE,FALSE
"TRIAVIL 2-25","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE",FALSE,FALSE,FALSE
"TRIAVIL 4-10","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE",FALSE,FALSE,FALSE
"TRIAVIL 4-25","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE",FALSE,FALSE,FALSE
"TRIAVIL 4-50","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE",FALSE,FALSE,FALSE
"TRIAZOLAM","TRIAZOLAM",FALSE,FALSE,FALSE
"TRIBENZOR","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL",FALSE,FALSE,FALSE
"TRICHLOREX","TRICHLORMETHIAZIDE",FALSE,FALSE,FALSE
"TRICHLORMAS","TRICHLORMETHIAZIDE",FALSE,FALSE,FALSE
"TRICHLORMETHIAZIDE","TRICHLORMETHIAZIDE",FALSE,FALSE,FALSE
"TRICHLORMETHIAZIDE W/ RESERPINE","RESERPINE; TRICHLORMETHIAZIDE",FALSE,FALSE,FALSE
"TRICLOS","TRICLOFOS SODIUM",FALSE,FALSE,FALSE
"TRICOR","FENOFIBRATE",FALSE,FALSE,FALSE
"TRICOR (MICRONIZED)","FENOFIBRATE",FALSE,FALSE,FALSE
"TRIDERM","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIDESILON","ACETIC ACID, GLACIAL; DESONIDE",FALSE,FALSE,FALSE
"TRIDIL","NITROGLYCERIN",FALSE,FALSE,FALSE
"TRIDIONE","TRIMETHADIONE",FALSE,FALSE,FALSE
"TRIENTINE HYDROCHLORIDE","TRIENTINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIESENCE","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIFERIC","FERRIC PYROPHOSPHATE CITRATE",FALSE,FALSE,FALSE
"TRIFERIC AVNU","FERRIC PYROPHOSPHATE CITRATE",FALSE,FALSE,FALSE
"TRIFLUOPERAZINE HCL","TRIFLUOPERAZINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIFLUOPERAZINE HYDROCHLORIDE","TRIFLUOPERAZINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIFLURIDINE","TRIFLURIDINE",FALSE,FALSE,FALSE
"TRIGLIDE","FENOFIBRATE",FALSE,FALSE,FALSE
"TRIHEXYPHENIDYL HYDROCHLORIDE","TRIHEXYPHENIDYL HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIJARDY XR","EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIKAFTA (COPACKAGED)","ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",FALSE,FALSE,FALSE
"TRILAFON","PERPHENAZINE",FALSE,FALSE,FALSE
"TRILEPTAL","OXCARBAZEPINE",FALSE,FALSE,FALSE
"TRILIPIX","CHOLINE FENOFIBRATE",FALSE,FALSE,FALSE
"TRILITRON","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRILYTE","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"TRIMEPRAZINE TARTRATE","TRIMEPRAZINE TARTRATE",FALSE,FALSE,FALSE
"TRIMETH/SULFA","SULFAMETHOXAZOLE; TRIMETHOPRIM",FALSE,FALSE,FALSE
"TRIMETHOBENZAMIDE HYDROCHLORIDE","TRIMETHOBENZAMIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIMETHOBENZAMIDE HYDROCHLORIDE PRESERVATIVE FREE","TRIMETHOBENZAMIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIMETHOPRIM","TRIMETHOPRIM",FALSE,FALSE,FALSE
"TRIMETHOPRIM SULFATE AND POLYMYXIN B SULFATE","POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE",FALSE,FALSE,FALSE
"TRIMIPRAMINE MALEATE","TRIMIPRAMINE MALEATE",FALSE,FALSE,FALSE
"TRIMOX","AMOXICILLIN",FALSE,FALSE,FALSE
"TRIMPEX","TRIMETHOPRIM",FALSE,FALSE,FALSE
"TRIMPEX 200","TRIMETHOPRIM",FALSE,FALSE,FALSE
"TRINALIN","AZATADINE MALEATE; PSEUDOEPHEDRINE SULFATE",FALSE,FALSE,FALSE
"TRINTELLIX","VORTIOXETINE HYDROBROMIDE",FALSE,FALSE,FALSE
"TRIOSTAT","LIOTHYRONINE SODIUM",FALSE,FALSE,FALSE
"TRIPELENNAMINE HYDROCHLORIDE","TRIPELENNAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPHASIL-21","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TRIPHASIL-28","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TRIPHED","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPLE SULFA","SULFABENZAMIDE;SULFACETAMIDE;SULFATHIAZOLE)",FALSE,FALSE,FALSE
"TRIPLE SULFAS","SULFADIAZINE;SULFAMERAZINE;SULFAMETHAZINE)",FALSE,FALSE,FALSE
"TRIPLE SULFOID","SULFADIAZINE;SULFAMERAZINE;SULFAMETHAZINE)",FALSE,FALSE,FALSE
"TRIPROLIDINE AND PSEUDOEPHEDRINE","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPROLIDINE AND PSEUDOEPHEDRINE HYDROCHLORIDES","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPROLIDINE AND PSEUDOEPHEDRINE HYDROCHLORIDES W/ CODEINE","CODEINE PHOSPHATE; PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPROLIDINE HYDROCHLORIDE","TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPROLIDINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE","PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPROLIDINE HYDROCHLORIDE, PSEUDOEPHEDRINE HYDROCHLORIDE AND CODEINE PHOSPHATE","CODEINE PHOSPHATE; PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRIPTODUR KIT","TRIPTORELIN PAMOATE",FALSE,FALSE,FALSE
"TRISENOX","ARSENIC TRIOXIDE",FALSE,FALSE,FALSE
"TRISORALEN","TRIOXSALEN",FALSE,FALSE,FALSE
"TRITEC","RANITIDINE BISMUTH CITRATE",FALSE,FALSE,FALSE
"TRIUMEQ","ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE",FALSE,FALSE,FALSE
"TRIVAGIZOLE 3","CLOTRIMAZOLE",FALSE,FALSE,FALSE
"TRIVARIS","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRIVORA-21","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TRIVORA-28","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TRIZIVIR","ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"TROBICIN","SPECTINOMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRODELVY","SACITUZUMAB GOVITECAN-HZIY",FALSE,FALSE,FALSE
"TROGARZO","IBALIZUMAB-UIYK",FALSE,FALSE,FALSE
"TROKENDI XR","TOPIRAMATE",FALSE,FALSE,FALSE
"TROPHAMINE","AMINO ACIDS",FALSE,FALSE,FALSE
"TROPHAMINE 10%","AMINO ACIDS",FALSE,FALSE,FALSE
"TROPICACYL","TROPICAMIDE",FALSE,FALSE,FALSE
"TROPICAMIDE","TROPICAMIDE",FALSE,FALSE,FALSE
"TROSPIUM CHLORIDE","TROSPIUM CHLORIDE",FALSE,FALSE,FALSE
"TROVAN","TROVAFLOXACIN MESYLATE",FALSE,FALSE,FALSE
"TROVAN PRESERVATIVE FREE","ALATROFLOXACIN MESYLATE",FALSE,FALSE,FALSE
"TROVAN/ZITHROMAX COMPLIANCE PAK","AZITHROMYCIN DIHYDRATE; TROVAFLOXACIN MESYLATE",FALSE,FALSE,FALSE
"TROXYCA ER","NALTREXONE HYDROCHLORIDE; OXYCODONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRUDHESA","DIHYDROERGOTAMINE MESYLATE",FALSE,FALSE,FALSE
"TRULANCE","PLECANATIDE",FALSE,FALSE,FALSE
"TRULICITY","DULAGLUTIDE",FALSE,FALSE,FALSE
"TRUPHYLLINE","AMINOPHYLLINE",FALSE,FALSE,FALSE
"TRUSELTIQ","INFIGRATINIB PHOSPHATE",FALSE,FALSE,FALSE
"TRUSOPT","DORZOLAMIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TRUVADA","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE",FALSE,FALSE,FALSE
"TRUXIMA","RITUXIMAB-ABBS",FALSE,FALSE,FALSE
"TRYMEX","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"TRYSUL","SULFABENZAMIDE;SULFACETAMIDE;SULFATHIAZOLE)",FALSE,FALSE,FALSE
"TUBOCURARINE CHLORIDE","TUBOCURARINE CHLORIDE",FALSE,FALSE,FALSE
"TUDORZA PRESSAIR","ACLIDINIUM BROMIDE",FALSE,FALSE,FALSE
"TUKYSA","TUCATINIB",FALSE,FALSE,FALSE
"TURALIO","PEXIDARTINIB HYDROCHLORIDE",FALSE,FALSE,FALSE
"TURGEX","HEXACHLOROPHENE",FALSE,FALSE,FALSE
"TUSSICAPS","CHLORPHENIRAMINE POLISTIREX; HYDROCODONE POLISTIREX",FALSE,FALSE,FALSE
"TUSSIGON","HOMATROPINE METHYLBROMIDE; HYDROCODONE BITARTRATE",FALSE,FALSE,FALSE
"TUSSIONEX PENNKINETIC","CHLORPHENIRAMINE POLISTIREX; HYDROCODONE POLISTIREX",FALSE,FALSE,FALSE
"TUXARIN ER","CHLORPHENIRAMINE MALEATE; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TUZISTRA XR","CHLORPHENIRAMINE POLISTIREX; CODEINE POLISTIREX",FALSE,FALSE,FALSE
"TWINJECT 0.15","EPINEPHRINE",FALSE,FALSE,FALSE
"TWINJECT 0.3","EPINEPHRINE",FALSE,FALSE,FALSE
"TWIRLA","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TWYNEO","BENZOYL PEROXIDE; TRETINOIN",FALSE,FALSE,FALSE
"TWYNSTA","AMLODIPINE BESYLATE; TELMISARTAN",FALSE,FALSE,FALSE
"TYBLUME","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"TYBOST","COBICISTAT",FALSE,FALSE,FALSE
"TYCOLET","ACETAMINOPHEN; HYDROCODONE BITARTRATE",FALSE,FALSE,FALSE
"TYDEMY","DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM",FALSE,FALSE,FALSE
"TYGACIL","TIGECYCLINE",FALSE,FALSE,FALSE
"TYKERB","LAPATINIB DITOSYLATE",FALSE,FALSE,FALSE
"TYLENOL","ACETAMINOPHEN",FALSE,FALSE,FALSE
"TYLENOL W/ CODEINE","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TYLENOL W/ CODEINE NO. 1","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TYLENOL W/ CODEINE NO. 2","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TYLENOL W/ CODEINE NO. 3","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TYLENOL W/ CODEINE NO. 4","ACETAMINOPHEN; CODEINE PHOSPHATE",FALSE,FALSE,FALSE
"TYLOX","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE",FALSE,FALSE,FALSE
"TYLOX-325","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TYMLOS","ABALOPARATIDE",FALSE,FALSE,FALSE
"TYMTRAN","CERULETIDE DIETHYLAMINE",FALSE,FALSE,FALSE
"TYRVAYA","VARENICLINE TARTRATE",FALSE,FALSE,FALSE
"TYSABRI","NATALIZUMAB",FALSE,FALSE,FALSE
"TYVASO","TREPROSTINIL",FALSE,FALSE,FALSE
"TYZEKA","TELBIVUDINE",FALSE,FALSE,FALSE
"TYZINE","TETRAHYDROZOLINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"TZ-3","TIOCONAZOLE",FALSE,FALSE,FALSE
"U-CORT","HYDROCORTISONE ACETATE",FALSE,FALSE,FALSE
"U-GENCIN","GENTAMICIN SULFATE",FALSE,FALSE,FALSE
"UBRELVY","UBROGEPANT",FALSE,FALSE,FALSE
"UCEPHAN","SODIUM BENZOATE; SODIUM PHENYLACETATE",FALSE,FALSE,FALSE
"UCERIS","BUDESONIDE",FALSE,FALSE,FALSE
"UDENYCA","PEGFILGRASTIM-CBQV",FALSE,FALSE,FALSE
"UKONIQ","UMBRALISIB TOSYLATE",FALSE,FALSE,FALSE
"ULESFIA","BENZYL ALCOHOL",FALSE,FALSE,FALSE
"ULO","CHLOPHEDIANOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"ULORIC","FEBUXOSTAT",FALSE,FALSE,FALSE
"ULTACAN","ARTICAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE",FALSE,FALSE,FALSE
"ULTACAN FORTE","ARTICAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE",FALSE,FALSE,FALSE
"ULTANE","SEVOFLURANE",FALSE,FALSE,FALSE
"ULTIVA","REMIFENTANIL HYDROCHLORIDE",FALSE,FALSE,FALSE
"ULTOMIRIS","RAVULIZUMAB-CWVZ",FALSE,FALSE,FALSE
"ULTRA-TECHNEKOW FM","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR",FALSE,FALSE,FALSE
"ULTRACEF","CEFADROXIL/CEFADROXIL HEMIHYDRATE",FALSE,FALSE,FALSE
"ULTRACET","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"ULTRAGRIS-165","GRISEOFULVIN, ULTRAMICROCRYSTALLINE",FALSE,FALSE,FALSE
